adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,"[27, 35, 878]",990891,en,HeBGB TV,"A retro-horror TV cable box infiltrates a neighborhood when a brother and sister stay up past their bedtime to sneak in some late-night viewing. Suddenly, Knuckle Head appears in their living room and begins to curate nostalgic queer killer content that might just make them never sleep again! This queer tribute to goofy horror hijinks and cable access shenanigans is destined to be a cult classic. Jam packed with strange skits, scary songs, bawdy humor, and creepy characters all aiming for a cheap laugh. How does a vampire deal with puberty? Will a loving lesbian movie night go to hell? Tune in and find out.",5.283,/jtSplIpgPtsINTGyUFHGb7ssCYu.jpg,2022-07-16,HeBGB TV,False,10,2
False,/lCd1DWvePNruFx6gsMRU3Wc8X6Y.jpg,"[27, 53, 9648]",896448,en,Beneath the Surface,"A young woman survives a great white shark attack, whilst on a family boating vacation, however soon realizes the nightmare is far from over. Those around her can not be trusted, and she must face her demons, if she is to step back in the water.",5.266,/A8ZjxIJci0H6FYybeuPbPYSCf3A.jpg,2022-07-05,Beneath the Surface,False,4,1
False,/bIQT7BtcO5UODk4uOGA3dcNFX5z.jpg,"[27, 35]",807182,en,The Nanny’s Night,"Teenager Bianka is the coolest babysitter in town, until one night, it is discovered that she belongs to a satanic sect and needs to sacrifice a young virgin.",5.661,/godIHjaVnPaXUweXHb76vPoa4VW.jpg,2022-06-21,The Nanny’s Night,False,3,2
False,/b8gXRap2uO8x5u6V3V85W2kv6mx.jpg,"[27, 53]",979591,en,Blood in the Water,"A young woman, guild ridden for a crime she committed but got free of, is captured by a sadist for a game of Russian roulette with a great white shark and five similar opportunists who have escaped the law.",3.307,/224sGcVqu5UPNLsNDnZo5hNhCrs.jpg,2022-06-07,Blood in the Water,False,3,2
False,,"[27, 878, 9648]",979600,en,The Backrooms (Found Footage),A short horror film about liminal spaces,4.656,/cWOBKajJ1lseXnjqsD7wj3nHPfK.jpg,2022-01-07,The Backrooms (Found Footage),False,0,0
False,/ffCE31SnKqmdFBUAxm01kzyRZ88.jpg,[27],1000624,it,The Slaughter - La mattanza,,7.531,/zAd2iLxAlHqTiBHE3AZyFzHgviv.jpg,2022-07-21,The Slaughter - La mattanza,False,0,0
False,/1Fb4bxxtay6KaDY1JQZfo5mN3sW.jpg,[27],663064,en,Seven Boxes,"7 People, 7 Hours, 7 Deadly Boxes. Past events have brought them together and they must now figure out why in order to survive.",5.314,/w5scyRxDpnGGUWeDd0xyD6AeYxV.jpg,2022-07-16,Seven Boxes,False,0,0
False,/1n9CEVfvF2DxvUMcCXiZHjNdM45.jpg,"[53, 27]",947612,en,Exploited,"A college freshman becomes obsessed with the previous owner of his school issued laptop, a webcam model whose last session may have ended in murder.",5.768,/pLwJk6KC7YbFLbJxbPAcl5Jgnow.jpg,2022-01-28,Exploited,False,6.1,4
False,/mk9LcqxSPVxvquFhQYg8vRhC1zM.jpg,"[27, 53]",811061,en,So Cold the River,A documentary filmmaker's research on a town's mysterious benefactor unearths an unexplained evil while staying at a local resort.,5.254,/dhnFKLefUEFTq35XGM6GpKUyi4D.jpg,2022-03-25,So Cold the River,False,4,7
False,/7TMmstyyot1rxOUqXaCY4Rwy8YO.jpg,"[27, 9648]",860135,en,The Free Fall,"Sara wakes from a coma to a life she doesn't remember; a fragile, slippery reality that spirals into a nightmare where nothing is as it seems.",3.414,/exjf5UDJTrOHALugoBAxFUfEPwe.jpg,2022-01-14,The Free Fall,False,6.5,10
False,,"[35, 27]",937743,th,พี่นาค 3,"Peace Aod, a young gravedigger at Thamma Nakanimitr Temple, unearths an ancient gold anklet from a grave from the World War II period. He decides to pocket the anklet and falls prey to a curse that turns his skin into snake scales.",3.027,/tpIuYONllZ0mPaCDFw58EC5szmK.jpg,2022-03-17,Pee Nak 3,False,0,0
False,/wcCcUsyNZxkrf8yBxm6q8aOa7Kf.jpg,"[878, 35, 27]",911348,en,Madelines,"Working in their garage, indie entrepreneurs Madeline and Owen discover the secret of time travel. There's only one hitch: a bug in the code creates a new copy of Madeline at the same time every day.",4.858,/xNVLNTA2232OjOWkm79YYxtO2oW.jpg,2022-04-01,Madelines,False,4.9,11
False,/p1OYHQfk46zO3It3907JmJGRSPN.jpg,"[27, 53]",956121,ta,விடியாத இரவொன்று வேண்டும்,"A Horror thriller happening during the course of one night, talks about If there's an accident, how we have to be more responsible on the road",6.723,/bDtMZ5XBp4n2DXiq5Zs7TWakUZy.jpg,2022-02-11,Vidiyatha Iravondru Vendum,False,0,0
False,/6b0qE39yTt8xGa20z9zjekgRbmg.jpg,"[27, 53]",852696,en,Immanence,"Radio astronomers discover a mysterious signal in the deep sea that could be contact with extraterrestrials. After several terrifying manifestations threaten their beliefs, the team must fight to survive the ultimate evil.",4.377,/hpw0PhpkZozPDzPkW2FFnHxvyHQ.jpg,2022-02-04,Immanence,False,3.9,10
False,/hp6fGWF1e2BMmMg0s6hzR8Me5rT.jpg,[27],775400,en,A Banquet,"Widowed mother Holly is radically tested when her teenage daughter Betsey experiences a profound enlightenment and insists that her body is no longer her own, but in service to a higher power. Bound to her newfound faith, Betsey refuses to eat but loses no weight. In an agonizing dilemma, torn between love and fear, Holly is forced to confront the boundaries of her own beliefs.",4.728,/4FlSYrcjO4z3McJ6UP3V5npb4B4.jpg,2022-02-18,A Banquet,False,4.8,13
False,/3WB38hQdjGfqhFZzNOyPcuDr7Ln.jpg,[27],917990,en,Tales from the Other Side,"Three kids sought out to have the most legendary Halloween night ever. Their Trick-or-treat adventure brings them to the home of the local town legend ""Scary Mary"". Legends say that she is a woman of pure evil, but one thing is for certain - She knows just the right spooky tales to give these three kids the scare of their life. Sharing six unique stories that will lead the children down a mysterious path to the unexpected.",4.703,/b26Int3GU1sO5O11mJWZNpRx2hm.jpg,2022-06-07,Tales from the Other Side,False,3.5,4
False,/4gEz2Vnv7xCzVOQozgZXkeoMRkM.jpg,"[27, 9648]",833339,da,Gæsterne,A Danish family visits a Dutch family they met on a holiday. What was supposed to be an idyllic weekend slowly starts unraveling as the Danes try to stay polite in the face of unpleasantness.,4.624,/nzO4cKgvz4SIpI3Zw5RfAR0aMUS.jpg,2022-03-17,Speak No Evil,False,7.2,5
False,,"[14, 80, 35, 27]",351064,en,Films Confiscated from a French Brothel,"""Films Confiscated from a French Brothel"" is a bare all Avant-garde Anthology homage to silent stag films.",4.487,/fb42YJp1heQbdYHTEoyOA4lE8NY.jpg,2022-03-30,Films Confiscated from a French Brothel,False,0,0
False,,"[27, 53]",977866,en,The Ghosts Of Monday,A group of US filmmakers travel to Cyprus to film a documentary in the tragically famous Hotel Gula - a once popular resort where more than 100 people died in mysterious circumstances. What begins as just another day at the office will eventually turn into a terrifying journey into the unknown.,4.132,/1jU3YzNnhIc5brcBsgbJhzRK47a.jpg,2022-07-15,The Ghosts Of Monday,False,0,0
False,,"[18, 27, 53]",987434,en,Wayward,"After a meet-cute in a bar, Dawn and Micah's road trip to Portland turns into a nightmare when they're hunted by an infamous serial killer known as the Mechanic Maniac.",3.981,/6FoonJPdi7dx6vrIA2hL6fGkG5k.jpg,2022-06-14,Wayward,False,5.8,2
False,/lkbU5Tm0CBcKs4PuJhFnYf0h8mZ.jpg,"[18, 10402, 27]",992973,en,Bleach,"Short experimental film divided in ten stages. In a quest to find its true self, there are many different conflicts, represented by the bizarre background footage.",4.188,/vKfAVXDpCW9NkuyE3dHIGj0Bojn.jpg,2022-06-27,Bleach,False,10,1
False,/3DjyTB2yZsMTL9Oi36QnAfnfZlp.jpg,[27],957394,en,Reed's Point,"A vehicle crash in the Pine Barrens leads to a missing teen which raises conspiracy theories about the infamous Jersey Devil legend. On the anniversary of the crash, Sarah Franklin, convinced her cousin Kelsey is alive, goes out to the crash site with Alex, Kelsey's boyfriend, to investigate. Things go downhill quickly as Sarah and Alex uncover what really lurks in the woods.",3.248,/fVHwUp1CRuvuvAbT93HULZv8ku9.jpg,2022-04-12,Reed's Point,False,4.4,14
False,/pcR9TmNglhzFkNFxaJKdV0XYdqI.jpg,"[27, 53]",842891,en,Student Body,"High school student Jane Shipley seeks to mend her splintering relationship with childhood best friend Merritt, and fit in with her rebellious peers. When Jane's math teacher oversteps his bounds, an apathetic high school administration forces Jane and Merritt to take matters into their own hands, driving their relationship into further turmoil and inciting deadly consequences.",4.158,/f6WnHUG65DriFyUXZe0qBnZgZTo.jpg,2022-02-08,Student Body,False,5,10
False,/f0BRN5aIqDHh6igJlfk2gmUnHQN.jpg,"[18, 27, 9648]",846094,id,Inang,"Wulan, a supermarket employee, is abandoned by her irresponsible boyfriend after finding out about her early pregnancy. Wulan needs to take responsibility for herself and her unborn child. Wulan's desperation leads her to “Support Pregnancy” online group that claims as a pro-life volunteer. The group introduces Wulan to the wealthy Santoso family who wanted to adopt her unborn child and takecare of her pregnancy in their house. During her stay, eerie circumstances slowly unfolds as Wulan begins to witness the Santosos’ strange and unusual behaviors with their traditional Javanese occult belief. Little that she knows, the Santoso family has a sinister plan for Wulan and her unborn child.",3.517,/zyEgFV2KQe2IUQpIN87EfaIR7TN.jpg,2022-07-08,The Womb,False,2,1
False,/yQHmL0mEK8emKoZccrv0mjk8A7I.jpg,"[27, 53]",833249,en,Evil at the Door,One night every year the world sees an alarming surge in violent home invasions. This is no coincidence.,3.341,/9ldFrM4VkzYRIMmKLzJmQEmJsyK.jpg,2022-01-21,Evil at the Door,False,4.4,4
False,/rSEtU3XVinITqXNeEsZ6QVvbI3x.jpg,"[27, 9648, 35, 10749]",528594,de,Dawn Breaks Behind the Eyes,"After inheriting a run-down castle, a dispirited woman and her ill-tempered husband decide to spend the night, as time and reality shift around them.",4.034,/4U9an7MTgkTKRRVbRzUeLgCcGhR.jpg,2022-06-24,Dawn Breaks Behind the Eyes,False,9,3
False,/lM6C2S073XFzAqYKHCJ3IJghcHg.jpg,"[27, 28]",924323,en,Exorcist Vengeance,"When a prominent family is terrorized by a demonic force, a priest that the Vatican calls upon to do their dirty work has to root out the evil, soon realizing that the solution to this mystery is tied to his own past.",3.745,/kwEUYNwsRzZMLvgcC7978GhDlUE.jpg,2022-05-30,Exorcist Vengeance,False,10,1
False,/hQ6LuV2wMUg6PRb019bvxJ9ARAM.jpg,[27],926255,en,Incarnation,"Brad and Jess move to Los Angeles in search of a better life. When they stumble upon a hidden real estate gem, managed by the laid-back landlord Peter, they are elated by their turn of fortune. But their ideal home is hiding a secret far more sinister than they could have ever imagined, for the very walls are alive with an ancient evil, and they soon learn that greed comes with a hefty price.",3.992,/A7nzmQgmKz4Tmsxp2vvDGhcF9MG.jpg,2022-02-18,Incarnation,False,4.9,8
False,/vlIKJkxvI47uLrlL3V6sNSZQjak.jpg,"[27, 53, 9648]",930791,en,Lexi,"“Laughing Lexi” has gone missing. As the tale unfolds, the story of what really happened becomes stranger than fiction.",3.98,/5NbW31fSohy8v9GQEXp02JLD6OA.jpg,2022-06-24,Lexi,False,0,0
False,/d8xOOE8YPuHnxF1W59mTfVNtpsL.jpg,"[27, 18, 9648, 53]",833200,en,Tethered,"Miles from civilization, a blind teenager and the hunter he befriends are tormented by a mysterious creature lurking in the woods.",5.106,/mjGvA0VpGDOLsRvztJHQXpK8iNv.jpg,2022-03-18,Tethered,False,5,12
False,,[27],697374,tl,Rooftop,A group of friends experiences terror because of a prank that went wrong.,3.934,/ArbK1YlQg3Fzlt0das0mkdYRjZU.jpg,2022-04-27,Rooftop,False,6,1
False,,[27],877260,ko,뒤틀린 집,"A family moves to a quiet and isolated place, but suffers from nightmares on their very first day in the new home.",3.702,/1TzMZTH8fpg7TuKvnxwufF8Zsbf.jpg,2022-07-13,Contorted,False,0,0
False,/cUx3MGDd5J4sARcxWrVJC5rNJwQ.jpg,[27],856639,en,The Curse of La Patasola,"On a weekend camping trip, two struggling couples are haunted by La Patasola, a famed vampiric monster from Amazonian folklore, testing their relationships, morality, and will to survive.",5.457,/dJL9O1N9uESFQql3LNnROvBNZCy.jpg,2022-01-14,The Curse of La Patasola,False,6.2,8
False,/cpwgMxhx1N7jJpDDBQ6X1Wabee2.jpg,[27],918356,en,Fallen,"Tragedy struck when Father Abraham was ready to save the world from an evil menace using exorcism. Years later, he lives on a remote farm with his daughter, haunted by the faces of those he saved and those he could not. After finding that pale humanoid creature lurking in the woods, he shoots and cremates the monster. But he soon discovers that the beast was not alone; his troubles have only begun.",2.636,/uhuJcLVRf87aDfd3dqa9zafEek7.jpg,2022-02-22,Fallen,False,4.2,6
False,/or5e8vxfd9Nc0rrLHKjD3YFhhmg.jpg,[27],959558,nl,Moloch,"Betriek lives at the edge of a peat bog in the North of the Netherlands. When she and her family are attacked by a random stranger one night, Betriek sets out to find an explanation. The more she digs, the more she becomes convinced that she is being hunted by something ancient.",5.407,/6by4WP7ivicvXj79n1litGJMEDn.jpg,2022-05-19,Moloch,False,4.7,3
False,/PIlNfxDg1sfa4tEBMg3CGArA0E.jpg,"[9648, 14, 27]",1001042,en,PostMorteM,"n the 19th century, with the invention of the daguerreotype, it became customary to photograph the dead. Often, the dead were seated in front of the camera along with the living. Photographers had to fulfill all the wishes of customers, and sometimes very strange ones...",3.348,/zQoFxYK0rH3c5r3pKU2F2Jrwrfk.jpg,2022-07-15,PostMorteM,False,9.5,2
False,,[27],984142,en,Death Count,"Strangers awaken in individual holding cells with no memory of how they arrived. They realize if they don't acquire enough online ""likes"" in a timely manner, they'll die horribly at the hands of a sinister executioner.",5.379,/tOlEzzNllLd9Z5QwXXmhLdJVMuy.jpg,2022-07-19,Death Count,False,6.5,2
False,/hp34FQVZrOkEGSokJYerwfv9QDN.jpg,"[27, 53]",812320,en,Slapface,A boy deals with the loss of his mother by creating a relationship with a dangerous monster.,3.822,/xFR5TrTfhjaKN2z17rP09hoQXXs.jpg,2022-04-21,Slapface,False,4.4,5
False,/35yyHzlMKr04vgyrf7ZClRpDSjt.jpg,"[27, 28]",784217,en,Damon's Revenge,"A group of young adults spend the weekend at a friend's house by the lake. Joined by the local sheriff, the group encounters an escaped convict Native American chief, a copycat killer and the return of the terrifying masked killer, Damon.",3.822,/nxyLUqInaG4z89hPspLvbTNv0ay.jpg,2022-01-28,Damon's Revenge,False,4,3
False,/bR5acjvDf7Mw04FDm0nHW0alOHl.jpg,[27],933415,fr,Deep Fear,"Three students celebrate their graduation with a visit of the Paris catacombs. When they discover a bunker, little do they know it's not the only thing that Nazi have left behind...",2.409,/pB3Mlvh8jfz2CvqLlZBB10BnBvn.jpg,2022-07-10,Deep Fear,False,0,0
False,/XjDiJ1Q7PS6Za8WWAH5dBL6Dl5.jpg,[27],884882,en,Revealer,Tensions rise when a stripper and religious protester are trapped together in a peep show booth and must come together to survive the apocalypse in 1980's Chicago.,3.764,/6tYWNhSHgA1gQDeNcoCIL1LGyKj.jpg,2022-06-23,Revealer,False,5.3,5
False,,"[18, 27]",1000329,en,Mart Fassih Raheem: The Movie,"@Hexxingqt aka Mart Fassih Raheem is a special curry munching monster specimen who doesnt know how to spell for shit and doesnt know his present tense, he is also deformed and built like quasimodo, he is fat, greasy, ugly and short.",3.522,/40XMwuMZE3Ti3qaSOjzEFczXGW.jpg,2022-07-15,Mart Fassih Raheem: The Movie,False,0,0
False,/sNqxYoL8POFj7j78zPvlWtCcQDJ.jpg,[27],941041,en,Texas Chainsaw Mascara,"A group of New Yorkers take a road trip to Texas, to visit the locations from the Texas Chainsaw Massacre. Their car is disabled. As they wait in a desolate part of the state, a hiker discovers the travelers and offers refuge at her home, which happens to be five hours away by foot. When the gang arrives at what looks like a hovel, their northern attitudes and prejudices clash with the southerners, and a sadistic game ensues. All will learn what it means when someone says, ""Don't mess with Texas.""",3.359,/2eLVCBcMyDjGi7uxAoGZYKjR1NE.jpg,2022-07-07,Texas Chainsaw Mascara,False,2,1
False,/6wkO553NopdzG9zVVc5FRowCLoe.jpg,[27],999735,en,Abject,"A year after the death of their only child, a couple journeys to an isolated retreat to try and work through their grief and save their disintegrating relationship. There, however, the wife experiences strange visions and horrific dreams. The husband sinks deeper into an alcoholic daze. Violence erupts, but death is only the beginning of their torment.",2.453,/8xpfBuhWYGD29aGgYsJKbKAE9nM.jpg,2022-07-12,Abject,False,0,0
False,/dKPfLOqwI3SxPKqhdPDhOjsrYPT.jpg,"[27, 9648, 53]",759426,en,Stoker Hills,"Three students filming a horror movie stumble upon something much worse, and their only hope for survival is two detectives who find the camera that was left behind.",3.647,/yJxL52rks4nFtrSPb6Y66N4AyRE.jpg,2022-01-14,Stoker Hills,False,3.2,5
False,/2a7JHl2SXn7oMyGhTDXtN9HRr3g.jpg,"[18, 35, 27]",814609,mr,झोंबिवली,"In the suburban neighborhood of Mumbai, a wall separates the haves and the have-nots. Sudhir and Seema, a newly married middle class couple, live a life without hardship while Vishwas, a slum dweller, dreams of dignity for his people. Their lives collide as post nightfall the town fills up with ominous cries and moans that don't belong to people - they belong to zombies.",3.616,/g6cOvmJvOg5cZr6YgkMTxgw14ve.jpg,2022-01-26,Zombivli,False,9,1
False,/vX2NWsdz69pF0aTwDDzJFCjW7h6.jpg,"[878, 27, 35]",843621,en,Something in the Dirt,"When neighbors John and Levi witness supernatural events in their LA apartment building, they realize documenting the paranormal could inject some fame and fortune into their wasted lives.",3.908,/8ISvGBAwJPWYItvPgjDkV6PBwJg.jpg,2022-07-10,Something in the Dirt,False,8.5,1
False,/zxBx1mzPZkr8wNdCmKdJi9fjCsC.jpg,"[18, 10752, 27]",734081,sr,Мрак,"The film deals with the metaphor of fear, but hidden everyday formless news about the life of the Serbian population in Kosovo. The film is inspired by a letter from a girl from Kosovo, dedicated to her missing father, read at the United Nations, in which she publicly addresses the difficult life of Serbs, especially Serb children in the enclaves.",3.568,/hunQPPCIuzc7SuoMQIM2g2GwTlo.jpg,2022-01-23,Darkling,False,9,4
False,/dRxKqrLI5KqVmUFjlXscEpueEIZ.jpg,[27],982637,en,The Overnight,"After a romantic weekend gets sidetracked, a young couple find themselves at an outdated hotel, caught up in murderous death-loops, and as bait for a demon.",4.974,/ngHfsQ7chepu9GR4Qc01aF1Su8c.jpg,2022-06-03,The Overnight,False,6.3,4
False,/4MUfDtBqUFqotGF5RJOfNfoBTLo.jpg,"[28, 27, 14]",951546,en,Reign of Chaos,"When the world is gripped by a plague unleashed by the evil lord Chaos, and humans are turned into rabid creatures, mankind can only be saved by three young women, descendants of a Goddess, with the power to stop Chaos' evil.",3.589,/nTMmpvR9TyV631tpFr4FtYxG0FC.jpg,2022-04-12,Reign of Chaos,False,2.5,4
False,/kVXgVxOlfn0fps41UfF1eDtoWCI.jpg,[27],917007,en,Bed Rest,A pregnant woman on bed rest begins to wonder if her house is haunted or it's all in her head.,3.516,,2022-07-13,Bed Rest,False,0,0
False,/npJgeSyuQhVYWG5LMIs5t6ICCsX.jpg,"[53, 27]",924423,zh,阴阳镇怪谈,"Yan Yangyi and Bao Hulu strayed into the strange Underworld Town, where they can only enter but cannot leave. Anyone who leaves without authorization will die mysteriously. Although Yan Yangyi doesn't believe in the horror legends all over Yin-Yang Town, he frequently encounters strange things. Will he be able to survive time after time? What was even more unexpected to Yan Yangyi and Bao Hulu was that under the curse, the spooky town has an amazing secret behind it...",3.617,/w3p2ZKtYYZvWzrAWhyEfh1PLGEQ.jpg,2022-01-08,The Town of Ghosts,False,0,0
False,/2ZvAbtvBsE0q0ApFY4PXFPNB9o5.jpg,"[27, 9648]",912391,en,Last Radio Call,"On June 30th, 2018, Officer David Serling went missing inside an undisclosed abandoned hospital. Using his recovered body cam footage, his wife attempts to piece together what happened to him on that horrible night.",4.159,/gXdu0JG4s1yjQg8XC0CTGMWXQWy.jpg,2022-01-14,Last Radio Call,False,6.2,18
False,/pGTuFwVHdJxTWwARY26twX2osbk.jpg,[27],872732,en,Gussy,"As children, Miles and Rocky hunted a monster they thought they saw in the woods. Twenty years later, they're still searching.",2.893,,2022-07-14,Gussy,False,0,0
False,/35NDYfPUflqlrXpDFOJpqQ32hHB.jpg,[27],987853,en,American Werewolves,"Each year dozens of encounters with upright canids are reported in North America. These beings often behave in similar ways with many reports recounting a creature that is aggressive, ghastly, and disturbing. While many theorize that the Dogman is some sort of unidentified species of animal, many believe that what they were confronted by was something else. Something more.",3.695,/3sk4Rm18vwvxh6zAlx0tIQnjp2s.jpg,2022-07-05,American Werewolves,False,5,2
False,/q2hP45VWmimdiJzkrS7NCgc4n3e.jpg,[27],959439,ja,きさらぎ駅,"Haruna Tsunematsu (Yuri Tsunematsu) is studying folklore at university and she decides the subject of her graduation thesis will be the ""Kisaragi Station"" urban legend which has been a hot topic on the Internet since 2004.",2.033,/5pzP3gvvbXf37B7pOxwBUHWWCPc.jpg,2022-06-03,Kisaragi Station,False,0,0
False,/g9GJpFz8yETWxj7xNFWexfxSoo8.jpg,"[878, 28, 12, 18, 27]",930034,zh,大蛇3：龙蛇之战,,2.416,/gyvMTDXzwPVzVbrkTt9QJWSvb6b.jpg,2022-01-22,Snake 3: Dinosaur vs. Python,False,3.5,2
False,/auBBPyDYnV51kf3NUbog9jGf7F4.jpg,[27],957154,ko,서울괴담,"Deals with the vivid everyday life horrors that can be easily encountered in familiar places around subjects like noise between floors, secondhand furniture, mannequins, and social media.",2.807,/2ZWxZvDWYoDj7PHFizgi17yEZyb.jpg,2022-04-27,Seoul Ghost Stories,False,7.7,3
False,/p6cUomPvRNiw9sawDWGevypAxCX.jpg,"[27, 14, 36, 28]",854867,en,Werewolf Castle,"When a pack of werewolves attack a medieval village, Thorfinn, whose lover perished in the attack, joins knights Thomas, Osmund, Hamelin, and Hal Skullsplitter as they lead the fight back against the vicious lycanthropes.",3.303,/9LgJkgmWbhD6bfzo4LvjEWEIlCe.jpg,2022-01-31,Werewolf Castle,False,5.8,4
False,/2MwBq0bIbwGI2do1EJhbjde8qlR.jpg,[27],800198,en,Know Fear,"After discovering an ancient book of the occult, a family activates a dangerous ritual forcing each of them to communicate with and fight a demonic force in their own unique way: to see it, hear it or speak to it.",3.273,/qA56VS1DqtLfcudMrtjpHc7rvR5.jpg,2022-01-20,Know Fear,False,7,3
False,/z0oDYk5ZjTfvKH0A9QZwbVjxTlN.jpg,[27],987538,ko,신체모음.zip,"Si-Kyung, the youngest reporter, infiltrates an unnamed religious group. Invited to a special ceremony, she witnesses strange things happening in the prayer house. Five sacrifices and five stories offered by the church members. When the story is over, she too must make a sacrifice.",2.206,/jzmcsW9usb9DqwJqEcklnKzB3IZ.jpg,2022-07-09,Body Parts,False,0,0
False,,[27],980605,en,Wrath of Van Helsing,Van Helsing is called upon to help save a missing girl and her friends from a hoard of demons.,4.554,/fkZgZbwE3pRqv4qbK91XzgAZd6r.jpg,2022-06-14,Wrath of Van Helsing,False,0,0
False,,"[18, 27]",553261,ta,Aivar,A collection of five Tamil Anthology Films from different independent filmmakers.,3.227,/4dGyYiD66VHCiNkNCbYvXZbILbM.jpg,2022-07-14,Aivar,False,0,0
False,/pHVOv3Mih4sQjXn8Ig32reysZJR.jpg,"[27, 14, 12]",972239,en,Erzulie,A reunion between 4 friends quickly goes awry when they find themselves face to face with Erzulie the swamp mermaid goddess.,3.044,/2ZRO23w8wfPTJTob000iWkxd4AM.jpg,2022-06-14,Erzulie,False,5.5,2
False,/hXvIOkgd3H2fyLRc99dOVBAHKSl.jpg,"[27, 53]",879672,en,Flee the Light,A psychology student attempts to cure her sister's crippling psychosis only to expose them both to its origin: an ancient creature intent on claiming their souls.,3.881,/1Iekf4FPMeIFdANzlL4tgy9Bu5n.jpg,2022-02-15,Flee the Light,False,1,1
False,,[27],999827,bn,Tell Me Your Story,"The nameless protagonist wanders in the street to offer an empathetic hug to strangers after listening to their stories; trauma, depression, stress and anxiety characterize those stories to which the hero acts as an outlet. But how much moral capacity does he have to continue his quest?",2.376,/brDAXgkD573xFYYC1R0YYJF1ROE.jpg,2022-07-12,Tell Me Your Story,False,0,0
False,/Aofy5hjXRKDCsTXOHlEQRssPJun.jpg,[27],861069,en,Take Back the Night,"Finding herself the victim of a violent monster attack, Jane launches a vigilante campaign to hunt the beast that tried to kill her. Jane's efforts intensify, but her troubling history of drug use and mental illness bubbles to the surface causing her family, community, and authorities to question the authenticity of her account. Suddenly alone in her fight, Jane starts to doubt her own memory of the attack...to doubt if Monster exists at all.",3.535,/oPVzKscfDrOUZaGhz7BA8OfS5bB.jpg,2022-03-04,Take Back the Night,False,3.1,6
False,/lT1voM7tYjooNfY3ATfesYVTKgg.jpg,[27],933908,en,Night's End,An anxious shut-in unwittingly moves into a haunted apartment and hires a mysterious stranger to perform an exorcism which takes a horrific turn.,3.4,/wxu7T1zFeVEUDcbhk3sOkLYa2CR.jpg,2022-03-31,Night's End,False,4.2,9
False,/w0JoNDk9ESrsPl57ZVf4LlrKpMm.jpg,"[27, 18]",796353,en,Those Who Walk Away,"Max and Avery go on their first date after meeting on a social media app. Their evening takes a perilous turn when they end up at a local haunted house, the home of ‘Rotcreep’, a sinister creature that rots your body and soul with one touch.",3.026,/oSjATBxhVo2MXrPkvhRFW99df3o.jpg,2022-02-11,Those Who Walk Away,False,5.1,8
False,/gDLIYss1kpcIcSHwI2a4H5CJ7hQ.jpg,[27],892771,en,They Live in The Grey,"While investigating a child abuse case, Claire discovers that the family is being tormented by a supernatural entity. In order to save the family, she must confront her own fears and use her emerging clairvoyance to stop the malevolent force.",3,/jQ50xkGlXHsreKvQlqtLsj7vSP0.jpg,2022-06-16,They Live in The Grey,False,0,0
False,/8QIpT6HeKPabMiUKkul8pwtKjqT.jpg,[27],988900,zh,Tales from the Occult 2,,2.604,,2022-07-12,Tales from the Occult 2,False,0,0
False,/uU2k1Y8WzfSQjWOvOe5d0tdXrKQ.jpg,[27],529683,en,Cold Wind Blowing,"When a group of young friends take a trip to a remote mountain to get away from their families for Christmas, their stress-free getaway turns into a nightmare. Trapped in a cabin by a supernatural creature, their fight for survival puts their fracturing relationships to the test as it becomes increasingly clear that all of them won’t be surviving the holidays.",2.972,/qRf5GK85cbp5rgcXVIxtCHzZ95i.jpg,2022-03-15,Cold Wind Blowing,False,6,3
False,/eX5X5MOT3sDi2XRa21i4ZUoEolc.jpg,"[27, 53]",494442,en,The Last Possession,A young family is forced to relocate to the husband's childhood home and believe they are being terrorized by the ghost of the grandfather who committed suicide there only to find out they are horrifyingly wrong.,2.947,/yZfrCSYghN9N5wXw2AH3S8Bai1F.jpg,2022-03-04,The Last Possession,False,5.3,4
False,/1UxeCdDveWRgcOBsHIezHmnwT4P.jpg,[27],950925,en,Hunting Souls,Hunting Souls is the story of an American couple who are dealing with the hardships of caring for their sick child. They discover that they are being hunted by a demon.,3.626,/rBuE76iVZObavtfWYJqvMdJMBnM.jpg,2022-04-04,Hunting Souls,False,6.6,17
False,/7jGDaNUvUPw2gNESNIV0mJF7FHu.jpg,"[27, 878]",987911,en,Piranha Women,,3.012,/afQ0R02zzRJdCSHm9izhe6wvgam.jpg,2022-06-17,Piranha Women,False,10,1
False,,[27],974264,en,The Ones You Didn’t Burn,"After their father passes away, two siblings return to their old family farm to sell off the land. However, darker forces may be at play that will force them to reanalyze their relation to their ancestor's land.",3.121,/cXzMEt40Lv1RrpHdsr4ZfT39wMa.jpg,2022-06-23,The Ones You Didn’t Burn,False,8,1
False,,"[53, 27, 9648]",960688,en,Remember Me,Rose awakes in an unknown house following a serious car accident with memory loss and no ability to walk. Her Mother and boyfriend are there to help her. Rose wants to piece together her life before the accident. All is not what it seems.,4.026,/ww2STVF5vPXC3MsUe5VXQHYTzi5.jpg,2022-04-11,Remember Me,False,10,1
False,/uBtQOUPfLUULC6RdAkghoR9VnAY.jpg,"[18, 27]",846786,de,Luzifer,"A man with the mental faculties of a child must save his mother, thereby becoming god and devil.",2.873,/y9znMhBKbYc2lg7QaCk48Mk23wm.jpg,2022-04-28,Luzifer,False,5.7,9
