adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/zaAPlfGWfxT9rDRo0buFCN6frip.jpg,"[27, 878, 53]",991351,en,Into the Darkness,"After losing contact with his fiancée during a violent protest, a struggling musician arms himself to go after her but quickly realizes his journey would be treacherous as a mysterious outbreak unravels.",4.62,/jeYkw7PQZG48PyTqEX3fCK43Xen.jpg,2022-10-28,Into the Darkness,False,0,0
False,/khRV3P4TrMZbKoeZcitubTyR6fr.jpg,"[27, 80, 28]",931954,es,Venus,"After being caught stealing from her employers, club dancer Lucía seeks shelter with her estranged sister and niece in the Venus, a decrepit apartment complex on the outskirts of Madrid. Soon, Lucía discovers the apartment complex harbors a dark secret threatening to reveal itself after an unexpected solar eclipse.",4.591,/oiE5AqW6eotvynRqhV91XhEMDyL.jpg,2022-12-02,Venus,False,0,0
False,/fhnsgoUG5aXMyziLWjRAznOaOpC.jpg,"[27, 878]",1014629,en,The Fearway,A young couple travelling down the freeway seem to be unable to get off the road after being hunted by someone intent on keeping them on the road.,2.956,/b7cJsO84zQOKTyYHFjrsyIxzwYy.jpg,2022-11-14,The Fearway,False,0,0
False,,"[10402, 99, 27]",1035689,en,A Night Of A Thousand Vampires,"In October 2019, The Dammed took the stage at London’s Palladium for a very special, immersive musical and theatrical experience. A Night of A Thousand Vampires teams the band with the cast of The Circus of Horrors for an evening of shock, awe, and a fierce live rampage through their 40-year rich catalogue. A true event from showmen supreme, it was a historic night in the history of a storied band and a memorable evening for fans and band alike. It was also a fond farewell for drummer Pinch, his final gig with The Dammed after 20 years.",5.025,,2022-10-27,A Night Of A Thousand Vampires,False,0,0
False,/hQ6LuV2wMUg6PRb019bvxJ9ARAM.jpg,[27],926255,en,Incarnation,"Brad and Jess move to Los Angeles in search of a better life. When they stumble upon a hidden real estate gem, managed by the laid-back landlord Peter, they are elated by their turn of fortune. But their ideal home is hiding a secret far more sinister than they could have ever imagined, for the very walls are alive with an ancient evil, and they soon learn that greed comes with a hefty price.",3.704,/A7nzmQgmKz4Tmsxp2vvDGhcF9MG.jpg,2022-02-18,Incarnation,False,4.5,9
False,/epa8xQ6JsGIdrSpxVASKReIso1i.jpg,"[27, 878, 53]",752867,en,The Outwaters,Four travelers encounter menacing phenomena while camping in a remote stretch of the Mojave Desert.,4.461,/yBN3HGVjIIZtHlSX8t4H51cGDKd.jpg,2022-02-12,The Outwaters,False,7,1
False,/3WB38hQdjGfqhFZzNOyPcuDr7Ln.jpg,[27],917990,en,Tales from the Other Side,"Three kids sought out to have the most legendary Halloween night ever. Their Trick-or-treat adventure brings them to the home of the local town legend ""Scary Mary"". Legends say that she is a woman of pure evil, but one thing is for certain - She knows just the right spooky tales to give these three kids the scare of their life. Sharing six unique stories that will lead the children down a mysterious path to the unexpected.",3.614,/b26Int3GU1sO5O11mJWZNpRx2hm.jpg,2022-06-07,Tales from the Other Side,False,3.5,4
False,,[27],1013982,en,Something in the Woods,"A reporter who exposed a Senator's illegal activities, causing him to commit suicide, has been kidnapped by his daughter and taken deep into the woods. They soon encounter something much more sinister out in the wilderness, and it's hunting them.",5.08,/koadXDdAQZ8uKimCxXb1VpfDNmd.jpg,2022-09-06,Something in the Woods,False,1.3,2
False,/6b0qE39yTt8xGa20z9zjekgRbmg.jpg,"[27, 53]",852696,en,Immanence,"Radio astronomers discover a mysterious signal in the deep sea that could be contact with extraterrestrials. After several terrifying manifestations threaten their beliefs, the team must fight to survive the ultimate evil.",3.722,/6LSDQPjtDpkMLfGzzYhKAjrNn9V.jpg,2022-02-04,Immanence,False,3.9,10
False,,"[14, 878, 27, 18]",1031122,pt,A História da História - o que os livros não contam-,,3.823,,2022-10-15,A História da História - o que os livros não contam-,False,0,0
False,,"[27, 28, 80, 53]",996727,en,The Price We Pay,"After a pawn shop robbery goes askew, two criminals take refuge at a remote farmhouse to try to let the heat die down, but find something much more menacing.",5.522,/jAeFqkabc9q0SzfOSmnARgbqgyG.jpg,2022-10-06,The Price We Pay,False,0,0
False,,"[10770, 878, 27, 18]",1017454,es,El transplante,"El Transplante focuses on the story of ""a mature couple"" who ""sees the need to renew their bodies to avoid being fired from their jobs"", but who only have enough money for one of them. That limiting circumstance will force them to make decisions.",4.347,/ubYMjdyNBLVAAvBQNOHtzXI9bfl.jpg,2022-10-28,El transplante,False,0,0
False,/3DjyTB2yZsMTL9Oi36QnAfnfZlp.jpg,[27],957394,en,Reed's Point,"A vehicle crash in the Pine Barrens leads to a missing teen which raises conspiracy theories about the infamous Jersey Devil legend. On the anniversary of the crash, Sarah Franklin, convinced her cousin Kelsey is alive, goes out to the crash site with Alex, Kelsey's boyfriend, to investigate. Things go downhill quickly as Sarah and Alex uncover what really lurks in the woods.",3.698,/fVHwUp1CRuvuvAbT93HULZv8ku9.jpg,2022-04-12,Reed's Point,False,4.7,17
False,/p6cUomPvRNiw9sawDWGevypAxCX.jpg,"[27, 14, 36, 28]",854867,en,Werewolf Castle,"When a pack of werewolves attack a medieval village, Thorfinn, whose lover perished in the attack, joins knights Thomas, Osmund, Hamelin, and Hal Skullsplitter as they lead the fight back against the vicious lycanthropes.",4.62,/9LgJkgmWbhD6bfzo4LvjEWEIlCe.jpg,2022-01-31,Werewolf Castle,False,5.9,7
False,,"[99, 27, 10402]",1030247,en,Tripping The Dark Fantastic,"Showcasing a live performance at Earth Theatre, London in 2021 and interviews with the artists he has collaborated with from over 35 years of scoring horror, fantasy and genre films, TRIPPING THE DARK FANTASTIC is a stunning record of musician Simon Boswell’s career. An exciting trip through such classics as PHENOMENA, DEMONS 2, STAGE FRIGHT, SANTA SANGRE, PERDITA DURANGO, LORD OF ILLUSIONS, SHALLOW GRAVE, HARDWARE and many others, peppered with appearances by the likes of directors Dario Argento, Alejandro Jodorowsky, the concert features Simon with his 12 piece band, Caduta Massi, filmed by acclaimed DOP Vince Knight.",4.873,,2022-10-29,Tripping The Dark Fantastic,False,0,0
False,,"[99, 27]",976374,en,Battle of the Beasts: Bigfoot vs. Yeti,"Bigfoot and Yeti go toe-to-toe in the ultimate showdown. Who will come out on top? Two beasts enter, only one will survive!",4.497,/zMFms379QCKTCtAcxBMkSmE0hys.jpg,2022-10-12,Battle of the Beasts: Bigfoot vs. Yeti,False,0,0
False,/6EB5RYQpq3eqLpvYP2Q003H5OCF.jpg,[27],999677,en,Final Summer,"In the wake of a tragedy during the summer of 1991, a group of camp counselors find themselves fighting for their lives against a masked killer.",4.027,/3b8yhwqycc74ulBiL9XOhZf8hqB.jpg,2022-10-01,Final Summer,False,2,1
False,/bXTZkzTTFisgczBxXAd8yZW1MMH.jpg,"[28, 27, 878]",988857,en,Harmony,"Sophia, a wounded soldier, suspects the medical facility the military placed her in isn't really for her recovery, but something far more devious. Codenamed Harmony, the facility is in fact a government program to create telepathy.",3.019,/1NiGCqW3tswoCo0dmBGJOtQV48n.jpg,2022-06-24,Harmony,False,4,1
False,/qQWR4f765vp8uRKaY39R8W47wLX.jpg,"[37, 27, 9648]",888257,en,Ghosts of the Ozarks,"In 1866, a young doctor is summoned by his uncle to a remote town in the Ozarks only to discover upon his arrival that the utopian paradise is not all that it seems to be.",5.012,/7a2G4a4A6nDb8K1PVFUcsOT1u3s.jpg,2022-02-04,Ghosts of the Ozarks,False,6,12
False,/joy5oqVJd5s8ALlUIeqMJKiGwM0.jpg,"[18, 27]",1035584,en,Wish We Never Met,A boy finds a photo of a girl on the street and becomes obsessed with meeting her.,2.967,/n2kGLutgtClk2ZCZTIO61rV5yob.jpg,2022-10-14,Wish We Never Met,False,0,0
False,,[27],1036678,en,Listen to Mother,A social worker gets in over his head on a visit to an isolated farmhouse where a young boy has been left alone.,4.875,,2022-10-17,Listen to Mother,False,0,0
False,,[27],1036609,en,Old Blood,"A young woman visits her her estranged grandfather, who she hasn't seen since she was little, but quickly learns that things aren't exactly as they seem.",3.999,/6l2AFz2Q4r8McHAEAQa1um9OzGS.jpg,2022-10-16,Old Blood,False,0,0
False,,"[27, 35, 16]",1035420,en,Too Dead to Die,"A gang of low-rent mob goons plot a heist, only to be forced to confront radioactive evil from beyond the grave.",2.964,/sDBktpyuThtvEGNr4YRXl9BauKz.jpg,2022-10-14,Too Dead to Die,False,0,0
False,,[27],1032385,en,Poppy Loftus,"Failing at another job, Fiadh must return home to take care of her mother, ""Mental"" Maggie. When the strange goings on appear to be more than her mother's eccentricity, she decides to dabble in the field of paranormal investigation.",5.082,/gNSOJP9Lwt5d5ojWVghOC1hHGql.jpg,2022-10-28,Poppy Loftus,False,0,0
False,/4XCP1zmYI0jRzbItgp2a3pIKSJI.jpg,[27],1018518,en,Kalian Pantas Mati,Rakka has the ability to communicate with the dead. He uses his abilities to stop an evil spirit filled with vengeance against his schoolmates and helps a beautiful ghost to restore his memories.,4.478,/hDyz4YpRCIf7LwuPcIrzS4SDN9T.jpg,2022-10-13,Kalian Pantas Mati,False,5,1
False,/rbUPJoJJquPbX1AiV6GzOqcmJME.jpg,"[28, 16, 35, 14, 27, 10752]",587092,es,Unicorn Wars,"An army of bear cubs is training and indoctrinating young recruits for the war against the unicorns, which threatens the safety of the cubs. Brothers Bluet and Tubby, along with a group of inexperienced recruits, are sent on a dangerous mission to save the Magic Forest, where the unicorns live, and start a terrible battle.",5.109,/5ie7nyjdktSRCFieSUdEUIJgfw6.jpg,2022-12-28,Unicorn Wars,False,0,0
False,/laOwpEnf7MwmhbXPVDXq7ZTWs8I.jpg,"[35, 27]",923612,ko,효자,A comical horror movie about a commotion that happened after the sons decide to fulfill their filial duties to their mother who returned as a zombie shortly after her funeral.,5.291,/dvtWec87XPvFb6wJOesuLDBHwj1.jpg,2022-01-27,A Good Son,False,6,1
False,,"[18, 14, 27]",511243,en,The Wizard Hunter: The Hunt for Evangelion Crowley,A detective of lost Art masterpieces will discover his hidden legacy and his true identity during his last mission.,3.905,/cJOi8zEnG8pCznriZe1vrSkQSyK.jpg,2022-12-18,The Wizard Hunter: The Hunt for Evangelion Crowley,False,0,0
False,/hp6fGWF1e2BMmMg0s6hzR8Me5rT.jpg,[27],775400,en,A Banquet,"Widowed mother Holly is radically tested when her teenage daughter Betsey experiences a profound enlightenment and insists that her body is no longer her own, but in service to a higher power. Bound to her newfound faith, Betsey refuses to eat but loses no weight. In an agonizing dilemma, torn between love and fear, Holly is forced to confront the boundaries of her own beliefs.",5.039,/4FlSYrcjO4z3McJ6UP3V5npb4B4.jpg,2022-02-18,A Banquet,False,4.5,15
False,,"[27, 53]",982467,en,Tow,Twin sisters must confront their past when their attempted killer re-enters their lives.,4.03,/qtaW8nSk0OwDv7NVqL1BF2mMbxH.jpg,2022-06-24,Tow,False,7.5,2
False,,"[27, 53]",960875,es,Jaula,,5.228,/z0iZuYNM0hUyHZeldIdXf4aSrPy.jpg,2022-09-09,The Chalk Line,False,5,3
False,/dKPfLOqwI3SxPKqhdPDhOjsrYPT.jpg,"[27, 9648, 53]",759426,en,Stoker Hills,"Three students filming a horror movie stumble upon something much worse, and their only hope for survival is two detectives who find the camera that was left behind.",4.021,/yJxL52rks4nFtrSPb6Y66N4AyRE.jpg,2022-01-14,Stoker Hills,False,3.2,5
False,/kbg88TfKS2VAIRa3py0qKO3LW8Z.jpg,"[27, 35]",999114,pl,Apokawixa,"Tired of the pandemic, quarantine, news of environmental disasters, worried about their own uncertain future and the fate of the world, a group of high school students are invited by the millionaire's son Kamil to a party at his father's seaside estate.",3.091,/xqIRlI7xrRiPkqhLieYmp4tJQhI.jpg,2022-10-07,Apokawixa,False,3.5,2
False,,[27],1025647,en,The Wendigo,"After a social media star disappears in the woods of North Carolina, his friends are set to figure out what happened to him. Ignoring the legend of the cursed land was only their first mistake.",4.335,/cSEwTZypmNoLvkroxgXc73VkNFw.jpg,2022-10-29,The Wendigo,False,0,0
False,,"[53, 27, 9648]",826777,en,The Sleep Experiment,Two detectives begin an investigation into a disastrous secret military experiment where five prisoners were kept awake for thirty days in a sealed gas chamber.,3.242,/woGpayaKdP1LmMLbcRsnEesOQaq.jpg,2022-11-01,The Sleep Experiment,False,0,0
False,,[27],988165,en,H.P. Lovecraft's Witch House,"Determined to prove the possibility of alternate dimensions, a graduate student unknowingly unlocks a gateway to unimaginable horror. Based on the H.P. Lovecraft's short story The Dreams in the Witch House.",3.396,/5KmscR49WkmuPJKjmK4OUmsRn5C.jpg,2022-06-29,H.P. Lovecraft's Witch House,False,4.7,6
False,/pMj9d6jITjjo0fLHZX91E6GcdH2.jpg,"[27, 9648]",940417,ja,貞子DX,Bunka Ichijo is a graduate student with an IQ of 200 who tries to investigate the strange deaths happening nationwide after people supposedly watched a cursed video and her younger sister also did the same out of curiosity.,2.277,/8MPOzrgCmuNubirCy58jxsBbCLU.jpg,2022-07-30,Sadako DX,False,0,0
False,/qOavSjByLXnr2jlvugQL6yALjw5.jpg,"[18, 27, 53]",987434,en,Wayward,"After a meet-cute in a bar, Dawn and Micah's road trip to Portland turns into a nightmare when they're hunted by an infamous serial killer known as the Mechanic Maniac.",3.034,/6FoonJPdi7dx6vrIA2hL6fGkG5k.jpg,2022-06-14,Wayward,False,7.2,3
False,,"[27, 53]",1033803,en,Dead Wake,A recent college dropout returns to her hometown only to discover that a string of missing people are connected to a mysterious creature haunting her dreams.,3.184,/7TIkeI5E8R7Biqtogr23zEM6Zld.jpg,2022-10-14,Dead Wake,False,0,0
False,,[27],1008042,en,Talk to Me,"Lonely teenager Mia gets hooked on the thrills of conjuring spirits through a ceramic hand, but when she is confronted by a soul claiming to be her dead mother, she unleashes a plague of supernatural forces, and struggles to decide who she can trust: the living or the dead.",3.727,/1zTJgMMHkyRgxzwPEf9oPvifEpo.jpg,2022-10-30,Talk to Me,False,0,0
False,,"[14, 27]",1028944,en,Curse of Crom: The Legend of Halloween,High school teenagers accidentally unleash an ancient Irish entity on their hometown and must stop it before midnight on Halloween.,3.515,/ec6vqhADkwow8WPsnslTkbPJVSZ.jpg,2022-09-23,Curse of Crom: The Legend of Halloween,False,7.5,2
False,/jjVVqqm8GJw0w5dWgQC1fRap7AL.jpg,"[27, 9648]",779067,en,Reportage November,"A mysterious death of a mother and the disappearance of her child leads a group of freelance journalists to the outback of Sweden. The group of four, led by the famous journalist Linn Söderqvist, will make a reportage about the happening, and try to find something the police missed. Equipped with cameras and supplies to survive in the forest for days, they wander out in the woods to find the truth.",2.933,/yDMuLK7pMGh3iG83ZCA1vwVYBqZ.jpg,2022-10-14,Reportage November,False,0,0
False,/zjivWBhsEL9C36jrn48QZAbNlJ6.jpg,"[53, 18, 27]",927771,en,Guiltless,"When 16-year old Samantha has the house to herself over the weekend, she plans a romantic night for her and her girlfriend. However, when an intruder makes his way into her home, it's fight or flight on a night that will change her life.",4.7,/1peOEwz3dbXUCEXABJukWykCbpT.jpg,2022-10-12,Guiltless,False,0,0
False,/AJ1WQd603qjmZpAT1Q7kCII7sM.jpg,[27],1026496,en,Sawed Off,"The movie centers on two hunters, friends for years and vying for the affections of the same woman, who find themselves on cursed land and keep killing each other and coming back to life.",3.024,/6AEMzrCcoORvtVPLHhmDyByv22K.jpg,2022-10-11,Sawed Off,False,0,0
False,/fHTfzXaEqEGPuYS0RC0Fflluae2.jpg,"[27, 35]",930916,en,Zombae,"What is a woman to do in the current dating climate? When a suburban housewife discovers that her husband has become a zombie with an appetite for human flesh, she must decide whether to stay in the marriage or wade into the dating pool. As she dips her toe in, she soon finds that the men out there are even worse than her zombie husband! With a little help from her best friend, she decides to make it work – no matter what.",3.698,/iVObyO2BiQQf6ytpAXTA97y6C5g.jpg,2022-02-15,Zombae,False,2.7,3
False,/2uJ2r36wg4HB4l0eFmMmX1Thzrw.jpg,[27],915982,en,Hypochondriac,A young potter’s life devolves into chaos as he loses function of his body while being haunted by the physical manifestation of his childhood trauma.,4.822,/zfQGUJ0p0CdYKBYT5HzuaMxEAtJ.jpg,2022-03-14,Hypochondriac,False,5.8,7
False,/XjDiJ1Q7PS6Za8WWAH5dBL6Dl5.jpg,[27],884882,en,Revealer,Tensions rise when a stripper and religious protester are trapped together in a peep show booth and must come together to survive the apocalypse in 1980's Chicago.,3.615,/6tYWNhSHgA1gQDeNcoCIL1LGyKj.jpg,2022-06-23,Revealer,False,5.3,6
False,,"[27, 18, 878]",1021591,es,Desconocido,,3.148,/XPhPeeM7F3LXwJpFgQo78mjHcj.jpg,2022-10-13,Desconocido,False,0,0
False,,"[27, 9648, 53]",953991,en,Scream: Legacy,"In this fan film set twenty-two years after Scream 3, the daughter of Sidney Prescott returns to Woodsboro and is terrorized by a new Ghostface killer.",3.419,/CJwKE5dVGCEYB26PXgCSqQqrit.jpg,2022-03-25,Scream: Legacy,False,3.5,2
False,/b1gx8pj4F2B7lJI6iMIz2VwJyqy.jpg,"[27, 28, 53]",898774,en,Amityville Uprising,"A chemical blast at a military base sets off a supernatural disaster. As Sgt. Dash tries to keep the peace at the local police station, the explosion unleashes a toxic acid rain that dissolves the flesh of anyone trapped in it. Even worse, it causes the dead to rise again and attack the living. Can Dash and fellow officer Nina Rossi figure out who is friend and foe, fend off the attacks, and defend their colleagues until the savage cataclysm subsides?",4.837,/wEwcYpwNtuq1ztHoSIgpklrrZBa.jpg,2022-01-11,Amityville Uprising,False,2.5,2
False,,[27],675814,en,Apetite for Sin,"A Horror Feature Film about the story of women vampires walking among the living in Los Angeles. The lead Vampire, Sarah Hase, is searching for the most current Vampire Killer, Jeffery Nelson. Sarah, who is also an undercover FBI agent, wants to catch him in the act and have him live in jail for eternity. Another Vampire, Joan Rosen, is also out to get him, but wants to instantly kill him. Who will get to Jeffery Nelson first? Sarah Hase or Joan Rosen?",3.926,/xz7TBIfmxMYNMYXVyKiN1JIAWLq.jpg,2022-10-31,Apetite for Sin,False,0,0
False,/nTq0gy9WZDZ0SqqwCKBMdRUuMEg.jpg,[27],944323,en,The Dead Girl in Apartment 03,"Shortly after discovering the dead body of her roommate, a young woman becomes embroiled in supernatural shenanigans.",4.536,/j8DN94XDIcnLo5CWpMjsLKhFV8i.jpg,2022-02-24,The Dead Girl in Apartment 03,False,6.8,23
False,,"[27, 35]",553010,en,Out There Halloween Mega Tape,"Gorge yourself on candy corn and hunker down for a haunted house party filled with aliens, vamps, and phantom tramps via this hard-to-find flick from an infamous East Coast ’90’s bootleg video operation. Straight from the archives of Trader Tony’s Tape Dungeon, the “Out There Halloween Mega Tape” was assembled from the highest quality source materials available and presented just as it was sold via Trader Tony’s mail order catalog in the 1990’s.",3.291,/a7vNyNb6pLFuJYwetYNKUXd3jF6.jpg,2022-07-25,Out There Halloween Mega Tape,False,8,2
False,/g9JVhViWRacxm0ZpOQuUgY50EGr.jpg,"[27, 53]",952780,en,Painted in Blood,"Malik, an aspiring painter, takes a job as a security guard at an art museum to make extra cash. However things quickly become terrifying when the figure inside one of the paintings starts speaking to him and walking around at night.",3.919,/p8P83D7ShCA9dJAKwvZkkcqPU3h.jpg,2022-04-05,Painted in Blood,False,4.5,2
False,/cWzbyXwP9F7T9Dis7buj5fsfBf3.jpg,[27],1035360,es,Motorhome,"The movie about the greatest serial killer in history, who never existed.",2.638,/y5PCsPPdlfJ9K1kR4ItPT2QzPCZ.jpg,2022-10-13,Motorhome,False,0,0
False,,[27],996658,en,All Jacked Up and Full of Worms,A maintenance man for a seedy motel embarks on a path of self-destruction through the alleyways of Chicago after he discovers a hidden stash of powerful hallucinogenic worms.,2.237,/pzcQd7Y0I3vOUFOocCWduhilhf7.jpg,2022-07-16,All Jacked Up and Full of Worms,False,5,1
False,/bDFF4RdUaRMBYRSAmrSdDBXQBHd.jpg,[27],843314,no,Forbannelsen,"A priest has been tasked with deciding the location of a new church for the local mining company, which reveals itself to be on top of an old Sami burial ground. After removing the remains, the dead come alive and haunt the settlers.",2.351,/yf5mWsMEZGt8MrodiiIeC0R9pEH.jpg,2022-10-07,Possession,False,5,2
False,,"[27, 18, 9648]",872890,en,The Darkness Outside,8 year old Briana vanishes from her bedroom without a trace one night. Her aunt Madeline and others involved in the ensuing search fall into harm's way as the mysterious forces behind Briana's disappearance are revealed.,2.579,/dXGou7T7KvTObPDgoenmSlTcESO.jpg,2022-01-27,The Darkness Outside,False,0,0
False,,[27],969048,en,Halloween Jack 3D,"10 years after the bloody murders by Halloween Jack at a holiday camp site, the three remaining survivors return to try and put their horrific past behind them...  But Jack has other plans for them, in gut wrenching 3D!",2.873,/2kOLo8MsM33G0TPg6rIw9hS0hjW.jpg,2022-09-29,Halloween Jack 3D,False,7,1
False,/qlC0fJEXjnj0cl5hRUrUiFdd7Zf.jpg,"[14, 27]",739887,en,The Four Horsemen of the Apocalypse,"The Apostle John receives disturbing visions of the approaching AntiChrist, the impending apocalypse, a series of demonic creatures, and a psychedelic descent into hell.",3.917,/aamhbQyVs1UNr3HcoVOLOCEUmQF.jpg,2022-10-31,The Four Horsemen of the Apocalypse,False,0,0
False,,"[10770, 878, 27]",1017465,es,La alarma,"The alarm tells the strange experiences faced by a group of characters in a near and dystopian future. No one knows exactly why, but it is impossible to go outside. A couple is forced to live with an unknown family while the world beyond the windows of their house seems to disintegrate forever. But the biggest threat of all might be inside, in the exact center of the dining room table. Or at the bottom of the nightstand drawer. Or in the past.",4.511,/ubYMjdyNBLVAAvBQNOHtzXI9bfl.jpg,2022-10-28,La alarma,False,0,0
False,,"[27, 53, 28]",927359,en,Give Me Your Eyes,An agoraphobic young woman must remotely aid a mysterious girl being pursued by a pair of unstoppable killers.,3.663,/pYfvgsFrBwqwDNZMkV55pdYKESJ.jpg,2022-10-31,Give Me Your Eyes,False,0,0
False,/6kWKyGojHEtvIpzZFFAoFD8EPGr.jpg,"[27, 9648, 53]",1015456,en,Red Right Hand,A wave of murders by the infamous Ghostface strikes the quiet college town of Windsor for the first time in over 20 years. A pair of amateur filmmakers-turned-killers come face to face with a threat greater than even themselves.,3.329,/ypUdCNthT6HyhGU4Tp8eoCrDHkW.jpg,2022-12-20,Red Right Hand,False,0,0
False,,[27],1034114,ja,Made in Ugana: The Very Special Seance,"In the fantasy worlds of Japanese filmmaker Kenichi Ugana, there are furry little alien creatures, goopy-tentacled monsters, outlandish zombies and hysterical demons. There's also wall-to-wall absurdity, a cross between Ricky Gervais, Monty Python and Sam Raimi. On the lineup are three short films (MOJA, VISITORS and COEXISTENCE) and one surprise: TWIST (the tantalizing teaser for a film to be released in 2023). Gore that makes you laugh and laughs that make you think in one bizarre package, guaranteed to send you on a gleeful trip through the frenzied mind of a world-class artist who is now single-handedly redefining genre cinema.",3.137,/tHnLFWSc5jcNioeay3GwbfLgvbi.jpg,2022-10-14,Made in Ugana: The Very Special Seance,False,0,0
False,,"[27, 53]",1032506,en,A Party To Die For,An aspiring socialite wakes up after a night of partying to her new friend asking her to help get rid of a dead body.,4.501,,2022-10-28,A Party To Die For,False,0,0
False,,[27],1035537,en,Special Delivery,Remember how grown-ups used to tell you that babies are delivered by storks? The truth is even crazier than you could have imagined.,3.633,,2022-10-14,Special Delivery,False,0,0
False,,"[27, 9648, 10749]",1032641,ja,グランギニョール,"Set in a solitary island school where only students who have caused problems are gathered, and communication from the world is cut off. Homura Itsuki comes to the school as a transfer student. At the school, there is a study group for the 19th-century French cruel drama ""Grand Guignol"", and Itsuki ends up joining that study group. In addition to the members of the study group, the teachers who manage them, the head chef, the mysterious new teacher, and other people who gather at the school are somewhat suspicious. And finally, a serial murder case like ""Grand Guignol"" occurs. On an isolated island with no way to escape, Itsuki and his friends are caught up in the vortex of fear of death and love and hate between men.",3.75,/n98mej1FvctbErhmXieeI1hQXyv.jpg,2022-10-28,Grand Guignol,False,0,0
False,/35yyHzlMKr04vgyrf7ZClRpDSjt.jpg,"[27, 28]",784217,en,Damon's Revenge,"A group of young adults spend the weekend at a friend's house by the lake. Joined by the local sheriff, the group encounters an escaped convict Native American chief, a copycat killer and the return of the terrifying masked killer, Damon.",2.903,/nxyLUqInaG4z89hPspLvbTNv0ay.jpg,2022-01-28,Damon's Revenge,False,4,3
False,,"[27, 28, 14]",296271,en,The Devil Conspiracy,"The hottest biotech company in the world has discovered they can clone history’s most influential people from the dead. Now, they are auctioning clones of Michelangelo, Galileo, Vivaldi, and others for tens of millions of dollars to the world’s ultra-rich. But when they steal the Shroud of Turin and clone the DNA of Jesus Christ, all hell breaks loose.",2.447,/qpRnGCwUKg5J3JWkWDVwJ1Yhgn.jpg,2022-09-10,The Devil Conspiracy,False,0,0
False,/uU2k1Y8WzfSQjWOvOe5d0tdXrKQ.jpg,[27],529683,en,Cold Wind Blowing,"When a group of young friends take a trip to a remote mountain to get away from their families for Christmas, their stress-free getaway turns into a nightmare. Trapped in a cabin by a supernatural creature, their fight for survival puts their fracturing relationships to the test as it becomes increasingly clear that all of them won’t be surviving the holidays.",3.416,/qRf5GK85cbp5rgcXVIxtCHzZ95i.jpg,2022-03-15,Cold Wind Blowing,False,5.7,3
False,,"[14, 80, 35, 27]",351064,en,Films Confiscated from a French Brothel,"""Films Confiscated from a French Brothel"" is a bare all Avant-garde Anthology homage to silent stag films.",4.57,/fb42YJp1heQbdYHTEoyOA4lE8NY.jpg,2022-03-30,Films Confiscated from a French Brothel,False,0,0
False,/t077haOv7F0Q5x5FQEfJXquu1pm.jpg,[27],801691,en,Hellblazers,An evil cult unleashes a monster on a small south-western town that refuses to go down without a fight.,1.947,/4reau9cqIeQfgpNjJqkg3Xc6TTe.jpg,2022-01-21,Hellblazers,False,3.8,4
False,/qXelLqhJxs9eCyH6lMaEKuOMfJ5.jpg,[27],1022128,en,Don't Look at the Demon,A spiritual medium leads a paranormal investigative TV crew to a haunted home only to discover that the evil spirit she’s facing holds the key to her troubled past.,3.32,/cH8cjKwOyUIirPkoInLMnHKHEST.jpg,2022-09-29,Don't Look at the Demon,False,0,0
False,,"[27, 53]",897343,en,Incubus: New Beginnings,Six college friends in their late thirties reunite to support one of them going through a divorce. All of them are at crossroads in their lives and looking for a fresh start. An Incubus demon enlists the aid of two ghosts to help terrorize them as he seeks to impregnate the women and take their babies back to hell.,3.149,/bIgpWJOdYLHXIcErBMQpxIdoDcX.jpg,2022-10-01,Incubus: New Beginnings,False,0,0
False,/lKKmQQkXY1A2Om35zrKyckjNj06.jpg,"[27, 53]",845554,en,Crow Valley,Mountain biker Benny Jones sets off on a weekend ride to remote Crow Valley but is knocked off his bike in a brutal hit and run. He wakes badly injured in an abandoned cabin where he meets young hiker Greta. When her lies and sanity start to unravel he finds himself in a desperate fight for survival.,4.216,/vL2BC3NE7U76ktoHRKAmA7meRoz.jpg,2022-03-01,Crow Valley,False,4.2,5
False,/o7bSHbBRtqFlCdenGg6zAznxrE1.jpg,"[27, 53]",852437,fr,Mastemah,"After a traumatic accident during a hypnosis seance, young psychiatrist Louise opens a new office in the middle of nowhere. When she starts analyzing Theo, a dark and mysterious man, people around her start to die.",4.516,/riGkYV9ErXzP7heuRNe9G3GOwXu.jpg,2022-06-29,Mastemah,False,5.8,9
False,/7KJgU1ZN7k1YQtY14l6VsnODbeL.jpg,"[53, 27]",1006763,zh,查無此心,"On New Year's Eve with brilliant fireworks, the lonely Wu Jie drove to the river bank, intending to kill herself, but was interrupted by screams. Wu Jie came to the river and found a swollen female corpse. The corpse seems to be preventing Wu Jie from looking for shortness in the dark. Originally thought it was a simple electric fish accident, after the forensic autopsy, the left ring finger of the deceased's left hand was cut off, and her heart was also dug out! At this time, an anonymous The phone call saved the overwhelmed and clueless police officers and let Wu Jie know the identity of the deceased was a lost migrant worker! He followed the line to find Lin Yousheng. Not only was Lin Yousheng stunned to learn that Wu Jie had brought the news of his girlfriend's death, He was even regarded as the number one suspect in the murder of his girlfriend... ""Interpol"" and ""Illegal Migrant Worker"" had to jointly pursue the murderer!",1.928,,2022-11-05,The Abandoned,False,0,0
